userId,itemId
72,1483
72,515
72,1001
72,1587
72,1740
72,1741
72,193
72,1742
72,1743
73,1745
73,1746
73,82
73,1747
73,1748
73,1749
73,1750
73,1751
73,1752
73,252
73,243
73,254
73,1753
73,1754
73,1755
73,1756
73,1757
73,1239
73,1758
73,1759
73,1760
73,1761
74,1765
74,1766
74,1767
74,1768
74,1570
74,1769
74,1770
74,1771
75,1775
75,1776
75,1777
75,145
75,1778
75,1779
75,1780
75,1781
75,85
75,1782
75,1783
75,1784
75,1785
75,138
75,1786
75,1787
75,1788
76,1791
76,1792
76,1793
76,1794
76,1795
76,1796
76,1797
76,1423
76,1388
77,1800
77,1801
77,1802
77,1803
77,1804
77,1805
77,1806
77,1807
77,1808
77,1809
77,1810
77,1811
77,1812
77,1813
77,1814
77,1815
77,1816
77,1817
77,1818
77,1819
78,1826
78,1827
78,1828
78,1829
78,1830
78,1831
78,1832
78,1833
79,1836
79,1837
79,1838
79,1839
79,1840
79,472
79,136
79,369
79,1841
79,1842
79,1843
79,135
80,1847
80,1848
80,1849
80,1850
80,1851
80,1852
80,1853
80,1854
80,1855
80,1060
80,1856
80,277
80,1857
80,1858
80,1859
80,1860
80,1861
80,1862
80,1863
80,1864
80,1345
80,1865
80,1866
80,1867
80,1868
80,1869
80,1870
80,1871
80,1350
80,1872
80,485
80,226
80,436
80,1873
80,1874
80,1875
80,1208
80,1876
80,1877
80,1089
80,1878
80,1355
80,1879
80,1880
81,1892
81,1893
81,1894
81,1895
81,1896
81,1897
81,1898
81,1899
81,1900
81,1901
81,1902
81,1903
81,1423
81,1904
81,1905
81,1906
81,1907
81,1908
81,1909
81,1910
81,1102
81,1104
81,1911
81,1912
81,1913
81,1914
81,1915
81,1916
81,1161
81,1917
82,1924
82,1925
82,1926
82,1927
82,1928
82,1929
82,1930
82,208
82,1931
82,175
82,1932
82,1933
82,1934
82,612
82,1935
82,1936
82,1937
82,1938
82,1939
82,1940
82,1941
82,1942
82,204
82,1943
82,1944
82,1945
82,203
82,1946
82,1947
82,1948
83,1957
83,1958
83,1239
83,1959
83,1960
83,1961
83,1962
83,1963
83,1964
83,1965
83,1966
83,1967
83,1968
84,1973
84,1974
84,239
84,1975
84,1976
84,1977
84,1978
84,1751
84,963
84,1979
84,1980
84,1981
84,1982
84,1983
84,128
84,1984
84,1985
84,99
84,1986
84,1987
84,1761
84,257
84,1763
84,1988
84,1989
84,1990
84,1991
84,1992
84,1993
84,1994
84,1995
84,1352
84,261
84,1996
84,281
84,1997
84,1998
84,1999
84,2000
84,2001
84,390
84,2002
84,2003
85,1638
85,2015
85,2016
85,2017
85,2018
85,2019
85,2020
85,2021
85,2022
86,2025
86,2026
86,692
86,2027
86,690
86,1629
86,1303
86,745
86,785
86,1270
86,850
86,2028
87,2032
87,188
87,2033
87,2034
87,2035
87,2036
87,2037
87,1941
87,2038
87,2039
87,1952
87,2040
87,1744
87,2041
88,2043
88,214
88,2044
88,2045
88,2046
88,224
88,2047
88,2048
88,1857
88,2049
88,2050
88,2051
88,2052
88,2053
88,2054
88,2055
88,2056
88,2057
88,485
88,1688
88,2058
88,2059
88,2060
88,2061
88,2062
88,2063
88,2064
88,2065
88,2066
88,2067
88,1205
88,2068
88,1088
88,1091
88,2069
88,2070
88,2071
88,2072
88,2073
88,2074
88,2075
88,2076
88,2077
88,2078
88,2079
88,2080
88,278
88,2081
88,2082
88,1208
88,2083
88,1885
88,2084
88,2085
88,2086
88,436
88,2087
88,2088
88,2089
88,1985
88,2090
88,2091
88,2092
89,2108
89,2109
89,2110
89,2111
89,2112
89,2012
89,2113
89,2114
89,2115
89,2116
89,2117
89,2118
89,974
89,2119
89,1975
89,2120
89,2121
89,2122
89,2123
89,1488
89,2124
89,1493
89,2125
89,2126
89,200
89,2127
89,2128
89,2129
89,1483
89,2130
89,2131
90,561
90,2138
90,2139
90,606
90,614
90,636
90,1292
90,725
90,2140
90,2141
90,2142
90,2143
90,2144
90,885
91,2146
91,2147
91,2148
91,2149
91,2150
91,2151
91,2152
91,2153
91,2154
91,2155
91,2156
91,2157
91,1818
91,2158
92,2163
92,2164
92,2165
92,1180
92,2166
92,2167
92,2168
92,2169
92,2170
92,1612
92,2171
92,2172
93,2176
93,2177
93,2178
93,2179
93,2180
93,1287
93,891
93,2181
93,1552
93,2182
93,2183
93,2184
93,758
93,2185
93,1300
93,2186
93,2187
93,1312
93,2188
93,1306
94,2192
94,136
94,1546
94,1662
94,2193
94,1543
94,2194
94,2195
94,2196
95,2199
95,2200
95,2201
95,2202
95,2203
95,2204
95,2205
95,2206
95,2207
95,2208
96,2212
96,2213
96,2214
96,2215
96,2216
96,2217
96,804
96,2218
97,2221
97,2222
97,2223
97,2224
97,2225
97,2226
97,2227
97,2228
97,2229
97,2230
97,2231
97,1873
97,1872
97,1875
97,2232
97,2233
97,493
97,1215
98,1820
98,2238
98,2239
98,2240
98,2241
98,2242
98,2243
98,2244
98,311
98,2245
98,2246
98,2247
98,2248
98,2249
98,2250
98,2251
98,1812
98,2252
98,2253
98,2254
98,2255
98,2256
98,2257
98,2258
98,2259
98,2260
98,2261
98,2262
98,2263
98,2264
98,2265
99,2074
99,2274
99,2275
99,2276
99,2277
99,2088
99,2278
99,2279
100,2281
100,2282
100,2283
100,106
100,2284
100,1443
100,1446
100,113
100,2285
100,1543
100,2286
100,526
100,1545
100,2287
100,2288
100,2289
100,1546
100,2010
100,1560
100,2290
100,2291
100,2196
100,2292
100,2197
100,2293
100,2294
100,401
100,2295
101,2300
101,2301
101,410
101,2302
101,2303
101,2304
101,2305
101,322
101,2306
101,2307
102,2311
102,2312
102,2313
102,2314
102,2315
102,2316
102,2317
102,2318
103,2321
103,2322
103,2323
103,1503
103,2324
103,1700
103,2325
103,2124
103,2326
104,501
104,1586
104,2327
104,2328
104,2329
104,1326
104,2330
104,2331
104,2332
104,1940
104,2333
104,2334
104,1937
104,184
105,559
105,2339
105,2340
105,812
105,742
105,2341
105,776
105,853
106,2342
106,2343
106,2344
106,2345
106,2346
106,2347
106,2348
106,2349
106,2350
106,2351
106,2352
106,2353
107,501
107,2358
107,1473
107,1735
107,2359
107,1599
107,2360
107,179
107,2108
107,2361
107,612
107,1479
107,1697
107,2362
107,2363
107,2364
107,2365
107,2366
107,502
107,2367
107,2368
107,2369
107,2037
107,2321
107,2370
107,2371
107,2372
107,2373
107,2374
107,195
107,2375
107,2376
107,2133
107,1506
107,2377
107,2378
107,2332
107,208
107,2379
107,2380
107,2381
107,510
107,2382
107,2135
108,2391
108,2392
108,2393
108,2394
108,2395
108,2396
108,2397
108,2398
108,2399
108,2400
108,1812
108,2401
108,1606
108,2402
108,2403
108,2404
109,2408
109,1367
109,2409
109,2410
109,2411
109,1248
109,2412
109,2413
109,2414
109,2415
109,2416
109,2417
109,2418
109,2419
109,2420
109,2421
109,2422
109,2423
110,2429
110,2430
110,2431
110,2432
110,2433
110,2434
110,2435
110,2436
110,2437
110,2438
110,2439
110,2353
111,2444
111,2445
111,2446
111,2447
111,2448
111,2449
111,1714
111,2450
111,2451
111,2452
111,2453
111,2454
111,2455
112,2460
112,2461
112,2462
112,2463
112,2464
112,2465
112,2466
112,2467
112,2468
112,2469
112,2470
112,2471
112,2472
112,2473
112,2474
112,2475
112,2476
112,2477
113,2482
113,1714
113,2483
113,2453
113,2484
113,2485
113,2486
113,2487
114,561
114,2490
114,2491
114,936
114,2492
114,456
114,2493
114,843
114,2494
114,905
114,789
114,867
114,834
114,2495
114,737
114,669
115,2498
115,2499
115,2500
115,2501
115,2502
115,346
115,2503
115,2504
116,495
116,2507
116,1927
116,2508
116,2509
116,2510
116,2033
116,2511
116,2512
116,2513
116,2514
116,1325
116,2515
116,2516
116,2517
116,2518
116,1946
116,1328
116,2519
116,2520
116,2521
116,2522
116,1700
116,2523
116,2524
116,2525
116,2526
116,2527
116,2528
116,2529
116,2530
116,2531
116,2532
116,980
116,2533
117,2540
117,2541
117,2542
117,1588
117,2543
117,2544
117,972
117,1736
117,1326
117,2545
117,2546
117,204
118,95
118,2548
118,2549
118,2550
118,2551
118,2552
118,2553
118,2554
118,130
118,2555
118,2556
118,2557
118,2558
118,265
118,2559
119,2563
119,2564
119,2565
119,2566
119,2567
119,842
119,822
119,655
119,676
119,710
119,2568
119,2569
119,2570
119,2571
119,2572
119,741
119,2573
119,923
119,703
119,2574
119,851
119,806
119,903
119,2575
119,849
120,2577
120,2578
120,2579
120,2580
120,2581
120,2582
120,2010
120,2583
120,2584
121,2588
121,1443
121,233
121,118
121,2589
121,2590
121,2591
121,2592
121,2593
121,2594
121,2595
121,2596
121,2597
121,2598
121,2599
121,2600
121,236
121,1751
121,2601
121,2602
121,2603
121,2604
121,2605
121,134
121,130
121,1779
121,2606
121,2607
121,2608
121,250
121,2609
121,1655
121,2610
121,2611
121,2612
121,2613
121,2614
121,2615
121,398
121,2616
121,2617
121,2618
121,1660
121,2619
121,128
121,2193
121,1364
121,2620
121,367
121,2621
121,2622
121,2623
121,1562
121,2624
121,2625
121,2626
121,1545
121,1361
121,2627
121,2628
121,2629
121,2630
121,2292
121,2631
121,2632
121,2633
121,2634
121,2010
121,1346
121,1672
121,2635
121,2636
121,2637
121,2638
121,2639
121,1565
121,266
121,2640
121,2641
122,1479
122,2656
122,2657
122,2329
122,2658
122,2659
122,2660
122,2661
122,146
122,2371
122,2662
122,2663
122,2664
122,2665
122,2666
122,2667
122,2332
122,2668
122,2669
122,2670
122,203
122,1472
123,2674
123,1080
123,2675
123,2676
123,2677
123,1528
123,2678
123,2679
123,285
123,2680
123,1531
123,438
123,2681
123,2682
123,2683
123,1888
123,1210
123,1858
123,1208
124,118
124,2686
124,2687
124,2688
124,2689
124,86
124,362
124,2690
124,2691
124,2692
125,2694
125,2695
125,2696
125,2009
125,1339
125,433
125,2697
125,485
125,2698
125,2699
125,1350
125,1874
125,2700
125,441
125,220
125,1537
125,1210
125,2701
125,2702
125,2680
125,427
125,2703
125,2704
125,1212
126,2588
126,2708
126,2709
126,2710
126,241
126,1751
126,2711
126,2712
126,2713
126,2714
126,2715
126,2716
126,148
126,2717
126,2718
126,2719
126,2720
126,2721
126,2722
126,2723
126,1678
126,1240
126,2646
126,1661
126,1668
126,2724
126,1832
127,2729
127,2730
127,2731
127,1991
127,2732
127,2733
127,2734
127,437
127,2735
127,441
127,2736
128,2739
128,2740
128,1197
128,2741
128,2678
128,423
128,488
128,1347
128,2742
128,2743
128,1694
128,2744
128,2745
128,2746
129,1003
129,2751
129,2752
129,2753
129,2754
129,2755
129,2756
129,2757
130,2760
130,589
130,2761
130,2762
130,800
130,2763
130,1292
130,2764
130,792
130,2765
130,2766
130,2767
130,2768
130,2769
130,2770
130,2771
130,2772
130,2773
130,789
130,821
130,693
130,2774
130,893
131,2779
131,1337
131,1777
131,2780
131,2781
131,2782
131,2783
131,2554
131,1755
132,2108
132,2785
132,2786
132,612
132,2787
132,2516
132,2118
132,2371
132,2788
132,2662
132,208
132,2789
133,558
133,552
133,570
133,2790
133,787
133,833
133,2497
133,2769
134,254
134,2284
134,2791
134,248
134,1449
134,2792
134,148
134,2142
135,2795
135,2796
135,2797
135,2798
135,2799
135,2800
135,2801
135,2802
135,2803
135,2804
135,2805
135,2270
136,2810
136,1851
136,214
136,224
136,2811
136,1857
136,1344
136,2812
136,2813
136,1779
136,2098
136,2679
136,2814
136,2815
136,2816
136,2817
136,2818
136,2819
136,2820
136,2821
136,2822
136,2823
137,2044
137,2828
137,485
137,2829
137,2830
137,2831
137,1880
137,2832
138,2835
138,414
138,85
138,2836
138,2837
138,2838
138,371
138,1832
139,2316
139,2840
139,2841
139,2842
139,2843
139,2844
139,2845
139,293
139,2846
139,2847
140,2851
140,2837
140,2628
140,124
140,2852
140,1562
140,2853
140,2854
140,2855
140,2856
141,2859
141,2860
141,2861
141,2862
141,2863
141,2864
141,2865
141,2866
142,1791
142,1792
142,2870
142,2871
142,2872
142,1639
142,2873
142,2874
142,2875
142,2876
142,2877
142,2878
143,2883
143,2884
143,2885
143,9
143,10
143,2886
143,2887
143,2888
143,2889
143,2890
143,2891
143,2892
143,2893
144,2896
144,1052
144,214
144,224
144,2897
144,2898
144,2899
144,2729
144,2900
144,1870
144,2901
144,2902
144,2903
144,2904
144,2059
144,2905
144,2906
144,2907
144,1693
144,2908
144,2909
144,963
144,1858
144,2910
144,2911
144,2912
144,2913
144,1092
144,1536
144,1083
144,2078
144,1060
144,2914
144,2915
144,2916
144,2917
144,1882
144,2918
144,2919
144,2920
144,2921
144,2922
144,1695
144,2923
144,2924
144,2925
144,507
144,2105
145,2932
145,497
145,2933
145,2934
145,2935
145,2936
145,1477
145,2937
145,2938
145,2939
145,2513
145,2940
145,2941
145,1503
145,2534
145,2942
145,612
145,2449
145,2943
145,2944
145,2945
145,2946
145,2947
145,2948
145,2949
145,2950
145,2951
145,2952
145,975
145,1465
145,2953
145,2530
145,1926
145,2954
145,1599
145,152
145,2368
145,2955
145,2956
145,974
145,1699
145,2957
145,2958
145,1952
145,2959
145,2371
145,2333
145,2960
145,2961
145,2962
145,2963
145,2964
145,2965
145,1741
145,2966
145,2375
145,2967
145,1470
145,2968
145,2969
145,2970
145,2971
145,2972
145,2973
146,2980
146,1853
146,1855
146,2924
146,1862
146,2981
146,2071
146,2982
147,2934
147,2984
147,498
147,612
147,973
147,2985
147,2518
147,1599
147,2986
147,2987
147,2988
147,2989
147,1597
147,2990
147,2991
147,2992
148,1426
148,2997
148,2998
148,1260
148,2999
148,3000
148,3001
148,3002
148,3003
148,3004
148,3005
148,3006
149,3010
149,2885
149,3011
149,3012
149,3013
149,3014
149,3015
149,3016
149,23
149,3017
149,3018
149,3019
149,3020
149,3021
149,3022
149,3023
149,3024
149,3025
150,3030
150,3031
150,3032
150,3033
150,2412
150,1727
150,3034
150,3035
150,2808
150,163
150,3036
150,3037
150,3038
150,3039
150,3040
150,3041
151,3045
151,982
151,3046
151,3047
151,3048
151,3049
151,3050
151,3051
151,3052
151,3027
151,62
151,3053
151,3054
151,63
151,3055
151,3056
152,3061
152,444
152,3062
152,3063
152,3064
152,332
152,3065
152,3066
153,2810
153,3070
153,1857
153,3071
153,3072
153,3073
153,1081
153,3074
153,2814
153,2908
153,232
153,3075
153,3076
153,3077
153,437
153,2927
153,3078
153,3079
153,2705
154,1791
154,3083
154,3084
154,3085
154,3086
154,3087
154,1638
154,3088
154,3089
154,3090
154,3091
154,3092
154,2878
154,3093
154,3094
154,3095
154,3096
154,3097
154,3098
154,3099
154,3100
154,3101
154,3102
154,3103
155,3111
155,3112
155,3113
155,3114
155,3115
155,3116
155,3117
155,3118
156,3121
156,121
156,2589
156,1435
156,3122
156,235
156,2709
156,2599
156,3123
156,85
156,3124
156,3125
156,136
156,260
156,3126
